name,_L,_a,_b
Vivid_Tangerine,74.95887042988394,32.83417402464228,26.83702401067447
Vivid_Violet,45.0678498326247,85.84751454796834,-86.28467093086654
Warm_Black,24.605965333688033,-18.230836481085532,-5.355200999795285
Waterspout,91.42828045025708,-23.097311339999592,-10.162634220760225
Wenge,37.224170415202515,6.223767774760303,3.6216228697843023
Wheat,89.35169531838764,1.5098359066753053,24.01130352022807
White,100.0,-0.0024549378619953544,0.004653421154054982
White_Smoke,96.53748961423614,-0.002381659863437413,0.004514520127574251
Wild_Blue_Yonder,70.95462623134925,3.6773474820435137,-19.01047250296819
Wild_Strawberry,59.85291854985498,76.54135204177443,-9.880176259023443
Wild_Watermelon,64.25764225921742,56.99952257105423,14.363719421241106
Wine,29.126169403685125,30.35996486610937,9.724936512165227
Wine_Dregs,28.209668919525193,26.994284114014334,-2.4028583413468474
Wisteria,71.36925108674853,25.88436813389139,-24.669357693038442
Wood_Brown,66.14553923322053,8.36593472449726,30.15593512235959
Xanadu,54.08084113235164,-9.798652106594307,5.238446459913515
Yale_Blue,32.88315349631133,8.755288352619017,-43.21474234442905
Yellow,97.13950703971322,-21.55468101695346,94.47812227647825
Yellow-Green,76.5350486230822,-37.98867327119504,66.58655552300272
Yellow_Munsell,82.66827723909178,-3.172534398232729,83.43091530056785
Yellow_Ncs,85.93290351926696,0.10443094885598248,86.4296434012021
Yellow_Orange,77.23937461157901,20.647251501892892,64.45626021734165
Yellow_Process,93.012971828878,-13.857941192367552,91.47731337712158
Yellow_Ryb,96.90054488298132,-20.70206087621651,87.22605601867359
Zaffre,21.30569346392165,51.88066931725316,-75.61081168393817
Zinnwaldite_Brown,10.00725134113529,9.569490246677498,11.889199151743297
